source,n_false,n_total,false_ind,false_ind_smoothed
Citizens United Political Victory Fund,0,2,0.0,0.3291109834139506
John Edwards,3,13,0.23076923076923078,0.2971237579901556
Vietnam Veterans Against John McCain,1,1,1.0,0.5089723573851558
Freedom Defense Advocates,1,1,1.0,0.5089723573851558
Spike the Romney Attack Dog,0,1,0.0,0.373647786137378
Tom Tancredo,4,6,0.6666666666666666,0.5457077408457598
Log Cabin Republicans,0,2,0.0,0.3291109834139506
Sam Brownback,2,3,0.6666666666666666,0.5070612390825165
Obama Girl,0,1,0.0,0.373647786137378
Curt Schilling,1,1,1.0,0.5089723573851558
Nicholas Kristof,1,4,0.25,0.3620070221868109
Occupy Democrats,5,9,0.5555555555555556,0.5043082551438335
Steve Cannon,0,1,0.0,0.373647786137378
Sid Miller,1,3,0.3333333333333333,0.4005608947136531
Julius Jones,0,1,0.0,0.373647786137378
Glen Sturtevant,0,1,0.0,0.373647786137378
Corey Lewandowski,1,1,1.0,0.5089723573851558
S.E. Cupp,0,2,0.0,0.3291109834139506
Ben Carson,4,6,0.6666666666666666,0.5457077408457598
Rhode Island Center for Freedom and Prosperity,1,2,0.5,0.4483055949593076
Alliance Defending Freedom,0,1,0.0,0.373647786137378
Matt Wuerker,0,1,0.0,0.373647786137378
Israel O'Quinn,1,1,1.0,0.5089723573851558
Rafael Cruz,1,1,1.0,0.5089723573851558
Dick Black,1,1,1.0,0.5089723573851558
Heather McGhee,1,2,0.5,0.4483055949593076
Georgia Department of Economic Development,0,1,0.0,0.373647786137378
Sandra Smith,1,1,1.0,0.5089723573851558
Centers  for Disease Control,0,1,0.0,0.373647786137378
Jack Hanna,0,1,0.0,0.373647786137378
Mark Obenshain,1,5,0.2,0.33022313872755077
Coast Guard,0,1,0.0,0.373647786137378
Chris Riley,0,1,0.0,0.373647786137378
Harry Houck,1,1,1.0,0.5089723573851558
Jose Diaz-Balart,0,2,0.0,0.3291109834139506
NumbersUSA,0,1,0.0,0.373647786137378
David Perdue,6,15,0.4,0.40959654255066735
Chuck Baldwin,1,1,1.0,0.5089723573851558
Restoration PAC,1,1,1.0,0.5089723573851558
Robert Henneke,1,1,1.0,0.5089723573851558
Christine Gilbert,1,1,1.0,0.5089723573851558
Atlanta neighborhood association,0,1,0.0,0.373647786137378
Other Space,0,1,0.0,0.373647786137378
Wisconsin State AFL-CIO,2,2,1.0,0.5675002065046645
Pamela Geller,1,2,0.5,0.4483055949593076
Police Chief Billy Grogan,0,1,0.0,0.373647786137378
Ron Dermer,2,2,1.0,0.5675002065046645
Jim Carrey,1,1,1.0,0.5089723573851558
Hans von Spakovsky,0,1,0.0,0.373647786137378
Don Beyer,1,5,0.2,0.33022313872755077
Limberbutt McCubbins,0,1,0.0,0.373647786137378
Joe Theismann,1,1,1.0,0.5089723573851558
Brianna Keilar,0,1,0.0,0.373647786137378
Larry O'Connor,0,1,0.0,0.373647786137378
Todd Wilcox,0,1,0.0,0.373647786137378
Generation Forward PAC,0,1,0.0,0.373647786137378
Tom Toles,0,1,0.0,0.373647786137378
Ben Ferguson,1,1,1.0,0.5089723573851558
Chuck Todd,0,5,0.0,0.24242405884434814
Harris Faulkner,0,1,0.0,0.373647786137378
Dinesh D'Souza,1,1,1.0,0.5089723573851558
Metropolitan North Georgia Water Planning District,0,1,0.0,0.373647786137378
Ted Kanavas,0,1,0.0,0.373647786137378
Gavin  McInnes,2,2,1.0,0.5675002065046645
Various media reports,0,1,0.0,0.373647786137378
John Lott,0,1,0.0,0.373647786137378
Juan Williams,1,4,0.25,0.3620070221868109
Jim Steineke,1,2,0.5,0.4483055949593076
Cornell William Brooks,0,1,0.0,0.373647786137378
Stanley McChrystal,0,1,0.0,0.373647786137378
Impact America Action,0,1,0.0,0.373647786137378
Athens Banner-Herald,0,1,0.0,0.373647786137378
Aziz Ansari,0,1,0.0,0.373647786137378
Jean  Casarez,0,1,0.0,0.373647786137378
Fulton County Health and Wellness,0,1,0.0,0.373647786137378
Michael Skolnik,0,1,0.0,0.373647786137378
Breitbart,2,2,1.0,0.5675002065046645
Ron  Christie,1,1,1.0,0.5089723573851558
Dave Brat,4,7,0.5714285714285714,0.5049517757795
Forecast the Facts,1,1,1.0,0.5089723573851558
John Podesta,1,1,1.0,0.5089723573851558
Hillary Davis,1,1,1.0,0.5089723573851558
Motion Picture Association of America,0,1,0.0,0.373647786137378
Brad Woodhouse,1,1,1.0,0.5089723573851558
State Farm Insurance,0,1,0.0,0.373647786137378
Hunter Schwarz,0,1,0.0,0.373647786137378
Anonymous Activist,0,1,0.0,0.373647786137378
Lee May,0,3,0.0,0.29406055034478956
Brian Stelter,0,1,0.0,0.373647786137378
Gary Painter,1,1,1.0,0.5089723573851558
Protect American Jobs,1,1,1.0,0.5089723573851558
David Bowen,0,1,0.0,0.373647786137378
Andy Craig,0,1,0.0,0.373647786137378
Russell Brand,1,1,1.0,0.5089723573851558
Robert Puente,1,2,0.5,0.4483055949593076
Chris Taylor,1,4,0.25,0.3620070221868109
Rebecca Quigley,1,1,1.0,0.5089723573851558
Tim Sheehy,0,1,0.0,0.373647786137378
Sarah Silverman,0,2,0.0,0.3291109834139506
Gina Hinojosa,0,1,0.0,0.373647786137378
Institute for Women's Policy Research,0,1,0.0,0.373647786137378
The Commonwealth Institute,0,1,0.0,0.373647786137378
The Family Foundation,0,1,0.0,0.373647786137378
Jay Roberts,0,1,0.0,0.373647786137378
Wisconsin Transportation Builders Association,0,1,0.0,0.373647786137378
Eric Turner,1,1,1.0,0.5089723573851558
Trey  Gowdy,2,2,1.0,0.5675002065046645
Russell McMurry,0,1,0.0,0.373647786137378
Akbar Al Baker,1,1,1.0,0.5089723573851558
Megyn Kelly,1,4,0.25,0.3620070221868109
Sharlene Leurig,0,1,0.0,0.373647786137378
Alex McMurtrie Jr.,1,1,1.0,0.5089723573851558
Bill Gates,0,1,0.0,0.373647786137378
Kathleen Sullivan,1,1,1.0,0.5089723573851558
Children's Defense Fund-Texas,1,1,1.0,0.5089723573851558
Thomas Perez,0,2,0.0,0.3291109834139506
Rob Wittman,0,1,0.0,0.373647786137378
Debbie Mayfield,0,1,0.0,0.373647786137378
Elizabeth Warren,0,3,0.0,0.29406055034478956
Ron Fournier,0,1,0.0,0.373647786137378
Senate Democrats,0,1,0.0,0.373647786137378
Rich Lowry,1,2,0.5,0.4483055949593076
Everytown for Gun Safety,3,3,1.0,0.6135615834513801
Maria Shriver,1,1,1.0,0.5089723573851558
Katrina Shankland,1,1,1.0,0.5089723573851558
Jason  Rae,0,1,0.0,0.373647786137378
Chris Cuomo,1,1,1.0,0.5089723573851558
John Taylor,0,1,0.0,0.373647786137378
Peter Schweizer,1,2,0.5,0.4483055949593076
Danny Porter,0,1,0.0,0.373647786137378
Chris Wallace,0,3,0.0,0.29406055034478956
Anonymous cyber-squatter,0,1,0.0,0.373647786137378
Van  Taylor,1,1,1.0,0.5089723573851558
Jim Lampley,1,1,1.0,0.5089723573851558
Dino Baccari,0,1,0.0,0.373647786137378
Represent.us,0,1,0.0,0.373647786137378
Steve Crisafulli,0,2,0.0,0.3291109834139506
Rose Mary Grant,0,1,0.0,0.373647786137378
Nation of Islam Research Group,1,1,1.0,0.5089723573851558
Bloomberg.com,0,1,0.0,0.373647786137378
Richard Clarke,1,1,1.0,0.5089723573851558
Steve Adler,1,4,0.25,0.3620070221868109
Van Wanggaard,0,1,0.0,0.373647786137378
"Sabino ""Pio"" Renteria",1,1,1.0,0.5089723573851558
Texas Organizing Project,0,1,0.0,0.373647786137378
Gwyneth Paltrow,1,1,1.0,0.5089723573851558
Viral  BuzzFeed,1,1,1.0,0.5089723573851558
Evan Bayh,0,1,0.0,0.373647786137378
Mark Herring,0,1,0.0,0.373647786137378
Charlie Bethel,0,1,0.0,0.373647786137378
Addicting Information,1,1,1.0,0.5089723573851558
Tim Cook,0,1,0.0,0.373647786137378
Michael T. Owens,0,1,0.0,0.373647786137378
Kirsten Powers,0,1,0.0,0.373647786137378
Mackubin Thomas Owens,1,1,1.0,0.5089723573851558
Next Generation Climate Action Committee,2,3,0.6666666666666666,0.5070612390825165
Edward Snowden,0,1,0.0,0.373647786137378
Brook Hines,1,1,1.0,0.5089723573851558
Florida News Flash,1,1,1.0,0.5089723573851558
Foundation for a Secure and Prosperous America,1,1,1.0,0.5089723573851558
Mary Margaret Oliver,0,2,0.0,0.3291109834139506
Greg Steube,1,1,1.0,0.5089723573851558
US Uncut,0,1,0.0,0.373647786137378
Susan Stimpson,1,2,0.5,0.4483055949593076
Janet Adkins,1,2,0.5,0.4483055949593076
Sally Kohn,1,3,0.3333333333333333,0.4005608947136531
Martin Smith,1,1,1.0,0.5089723573851558
Fran Lebowitz,1,1,1.0,0.5089723573851558
Rick McAllister,0,1,0.0,0.373647786137378
Starbucks,0,1,0.0,0.373647786137378
Trebor Banstetter,0,2,0.0,0.3291109834139506
Dana Bash,0,1,0.0,0.373647786137378
Jess McIntosh,0,1,0.0,0.373647786137378
Jerry Falwell,0,1,0.0,0.373647786137378
David Simas,1,1,1.0,0.5089723573851558
SeaWorld,0,1,0.0,0.373647786137378
Americans for Prosperity: Florida,2,2,1.0,0.5675002065046645
Juda  Engelmayer,1,1,1.0,0.5089723573851558
Greg Gutfeld,1,1,1.0,0.5089723573851558
Florida Students for Concealed Carry,1,1,1.0,0.5089723573851558
Tyrone Brooks,0,1,0.0,0.373647786137378
Liz Cheney,1,2,0.5,0.4483055949593076
Donna Nesselbush,0,1,0.0,0.373647786137378
Howard Marklein,1,1,1.0,0.5089723573851558
Rich Golick,0,1,0.0,0.373647786137378
Susan Pitman,0,1,0.0,0.373647786137378
H. Marlene O'Toole,1,1,1.0,0.5089723573851558
Atlanta Journal-Constitution,0,1,0.0,0.373647786137378
Jalen Ross,0,1,0.0,0.373647786137378
Erika Sanzi,0,1,0.0,0.373647786137378
The Associated  Press,0,2,0.0,0.3291109834139506
David Shuster,1,1,1.0,0.5089723573851558
Georgia Craft Brewers   Guild,0,1,0.0,0.373647786137378
Henry Sanders,0,1,0.0,0.373647786137378
"Young, Gifted and Black Coalition",0,1,0.0,0.373647786137378
John Fredericks,1,1,1.0,0.5089723573851558
Steven Frias,0,2,0.0,0.3291109834139506
Doug Collins,0,1,0.0,0.373647786137378
Jennifer Horn,2,2,1.0,0.5675002065046645
David Jolly,2,4,0.5,0.45825673861108385
Paul  Bedard,1,1,1.0,0.5089723573851558
Phil Robertson,1,1,1.0,0.5089723573851558
NaturalNews.com,1,1,1.0,0.5089723573851558
Kurt Bauer,1,1,1.0,0.5089723573851558
David Corn,0,1,0.0,0.373647786137378
Drug Policy Alliance,1,1,1.0,0.5089723573851558
James Skeffington,0,1,0.0,0.373647786137378
Michael Morell,0,1,0.0,0.373647786137378
Wisconsin Contractor Coalition,1,1,1.0,0.5089723573851558
Jonah Goldberg,0,1,0.0,0.373647786137378
John Legend,0,1,0.0,0.373647786137378
Joseph Yost,0,1,0.0,0.373647786137378
Karina Wood,0,1,0.0,0.373647786137378
Scott Surovell,0,2,0.0,0.3291109834139506
Robert McDonald,1,1,1.0,0.5089723573851558
Rebecca  Blank,0,1,0.0,0.373647786137378
Marjorie Sanfilippo,0,1,0.0,0.373647786137378
Raw Story,0,1,0.0,0.373647786137378
CNN,1,1,1.0,0.5089723573851558
Hillary Mann Leverett,0,1,0.0,0.373647786137378
Florida Badass Teachers Association,1,1,1.0,0.5089723573851558
Dave Claunch,0,1,0.0,0.373647786137378
Center for Western Priorities,0,1,0.0,0.373647786137378
Lori Haas,0,1,0.0,0.373647786137378
Sheila Resseger,0,1,0.0,0.373647786137378
Roy Moore,0,1,0.0,0.373647786137378
Dana Perino,3,3,1.0,0.6135615834513801
Mike Adams,1,1,1.0,0.5089723573851558
Urban Intellectuals,1,1,1.0,0.5089723573851558
Susan Shapiro,0,1,0.0,0.373647786137378
Katty Kay,0,1,0.0,0.373647786137378
Nicholas Mattiello,3,3,1.0,0.6135615834513801
Paul Stekler,0,1,0.0,0.373647786137378
Molly White,0,1,0.0,0.373647786137378
Miscellany Blue,0,1,0.0,0.373647786137378
Alan  Essig,0,1,0.0,0.373647786137378
Elizabeth Cohen,0,1,0.0,0.373647786137378
Celine Gounder,0,1,0.0,0.373647786137378
Alfonso Lopez,1,2,0.5,0.4483055949593076
Bob Sears,1,1,1.0,0.5089723573851558
"Joe Davis, Sr.",1,1,1.0,0.5089723573851558
Nationwide,0,1,0.0,0.373647786137378
Phil Kerpen,0,1,0.0,0.373647786137378
Barbara Comstock,2,3,0.6666666666666666,0.5070612390825165
Richard Besser,0,1,0.0,0.373647786137378
Jack Keane,0,1,0.0,0.373647786137378
Bill Belichick,0,1,0.0,0.373647786137378
Terry Jeffrey,1,1,1.0,0.5089723573851558
Stuart Varney,1,1,1.0,0.5089723573851558
Keith Parker,0,1,0.0,0.373647786137378
Virginia House Democratic Caucus,0,1,0.0,0.373647786137378
Ron Hayduk,0,1,0.0,0.373647786137378
Jeff Clemens,0,1,0.0,0.373647786137378
Andy Puzder,0,1,0.0,0.373647786137378
GSU Alumni  Association,0,1,0.0,0.373647786137378
Bret Baier,0,1,0.0,0.373647786137378
Jeff Graham,0,1,0.0,0.373647786137378
Joni Ernst,3,5,0.6,0.5058212984939561
Lawrence  Lessig,0,1,0.0,0.373647786137378
Claire Suggs,0,1,0.0,0.373647786137378
Ted Olson,0,1,0.0,0.373647786137378
Arthur Cyr,1,1,1.0,0.5089723573851558
Floridians for Solar Choice,0,1,0.0,0.373647786137378
Julaine Appling,2,2,1.0,0.5675002065046645
Kevin Flynn,0,1,0.0,0.373647786137378
Steven Emerson,1,1,1.0,0.5089723573851558
Jonathan Turley,1,1,1.0,0.5089723573851558
Mark Drewniak,0,1,0.0,0.373647786137378
Matt Lauer,1,1,1.0,0.5089723573851558
Virginia Education Association,0,1,0.0,0.373647786137378
James Aubin,0,1,0.0,0.373647786137378
Jerry Jones,1,1,1.0,0.5089723573851558
Dennis Moss,1,1,1.0,0.5089723573851558
Peter Feigin,1,1,1.0,0.5089723573851558
Georgia Farm Bureau,0,1,0.0,0.373647786137378
Craig Melvin,1,1,1.0,0.5089723573851558
Hank Huckaby,0,1,0.0,0.373647786137378
NaHa Daily,1,1,1.0,0.5089723573851558
Amy Klobuchar,0,2,0.0,0.3291109834139506
Mario Diaz-Balart,0,2,0.0,0.3291109834139506
James Crowley,0,1,0.0,0.373647786137378
Ana Navarro,0,1,0.0,0.373647786137378
Sergey Lavrov,1,1,1.0,0.5089723573851558
Wallace Hall,1,1,1.0,0.5089723573851558
Matthew Cooke,1,1,1.0,0.5089723573851558
"L.C. ""Buster"" Evans",0,1,0.0,0.373647786137378
Michael Needham,0,1,0.0,0.373647786137378
"Charles ""Chuck"" Spahos",0,1,0.0,0.373647786137378
John Stossel,1,1,1.0,0.5089723573851558
Texas Right to Life,2,4,0.5,0.45825673861108385
Progress for Austin PAC,0,1,0.0,0.373647786137378
Allen Peake,0,2,0.0,0.3291109834139506
Stephen Carter,0,1,0.0,0.373647786137378
Diego Arene-Morley,0,1,0.0,0.373647786137378
Mike Dudgeon,0,1,0.0,0.373647786137378
Bryant Gumbel,0,1,0.0,0.373647786137378
Keisha Lance Bottoms,0,1,0.0,0.373647786137378
Peter Morici,1,1,1.0,0.5089723573851558
Mario Loyola,0,1,0.0,0.373647786137378
Jim Skaggs,1,1,1.0,0.5089723573851558
Jason Stanford,1,2,0.5,0.4483055949593076
Benjamin Crump,0,1,0.0,0.373647786137378
Mother Jones,0,1,0.0,0.373647786137378
Kathleen Murphy,0,1,0.0,0.373647786137378
David Hallock,1,1,1.0,0.5089723573851558
Brad Rockwell,0,1,0.0,0.373647786137378
Joy Pullmann,0,1,0.0,0.373647786137378
"Enough Already Wisconsin, Inc.",1,1,1.0,0.5089723573851558
Thom Hartmann,1,2,0.5,0.4483055949593076
Violence Policy Center,0,1,0.0,0.373647786137378
Dana Loesch,2,2,1.0,0.5675002065046645
AmericanNews.com,2,2,1.0,0.5675002065046645
Jack Seiler,0,1,0.0,0.373647786137378
Xi Jinping,1,1,1.0,0.5089723573851558
Russ Girling,1,1,1.0,0.5089723573851558
Friends of India Point Park,0,1,0.0,0.373647786137378
Lynda Rife,1,1,1.0,0.5089723573851558
United for Care,0,1,0.0,0.373647786137378
Brit  Hume,3,3,1.0,0.6135615834513801
Anna Kooiman,1,1,1.0,0.5089723573851558
Sloan Roach,0,1,0.0,0.373647786137378
Bob Seger,1,1,1.0,0.5089723573851558
Greta Van Susteren,1,2,0.5,0.4483055949593076
"Leonard Pitts, Jr.",0,1,0.0,0.373647786137378
Delia Garza,1,1,1.0,0.5089723573851558
Ben Cardin,1,1,1.0,0.5089723573851558
Ben  Shapiro,1,1,1.0,0.5089723573851558
Daily Caller,1,1,1.0,0.5089723573851558
Jack Trammell,1,1,1.0,0.5089723573851558
Sean Spicer,1,2,0.5,0.4483055949593076
Jonathan Karl,0,2,0.0,0.3291109834139506
Allan Fung,5,9,0.5555555555555556,0.5043082551438335
Color of Change,1,1,1.0,0.5089723573851558
Mary Burke,13,34,0.38235294117647056,0.3902268653489641
Senate Majority PAC,6,10,0.6,0.5345524651821232
James Carr,0,1,0.0,0.373647786137378
Ernest Almonte,1,2,0.5,0.4483055949593076
Tucker Carlson,1,2,0.5,0.4483055949593076
Don Young,1,1,1.0,0.5089723573851558
Doug Muder,0,1,0.0,0.373647786137378
John Carlevale,1,2,0.5,0.4483055949593076
Republican State Leadership Committee,0,1,0.0,0.373647786137378
No Tax For Tracks,2,4,0.5,0.45825673861108385
Citizens Against Rail Taxes,1,1,1.0,0.5089723573851558
Corey Hebert,0,1,0.0,0.373647786137378
Tim  Murphy,1,1,1.0,0.5089723573851558
Sheryl Cole,1,1,1.0,0.5089723573851558
Cory Gardner,4,4,1.0,0.6507561714596298
Local 799 of the International Assoc. of Fire Fighters,1,1,1.0,0.5089723573851558
The Rhode Island Catholic,0,1,0.0,0.373647786137378
Larry Pressler,1,2,0.5,0.4483055949593076
Alison Lundergan Grimes,4,9,0.4444444444444444,0.43932948143494704
American LeadHERship PAC,0,3,0.0,0.29406055034478956
Brad Schimel,2,3,0.6666666666666666,0.5070612390825165
Nik Kovac,1,1,1.0,0.5089723573851558
Morgan Brittany,1,1,1.0,0.5089723573851558
Thom Tillis,2,4,0.5,0.45825673861108385
Kay  Hagan,1,4,0.25,0.3620070221868109
Ben Affleck,1,1,1.0,0.5089723573851558
Dean Obeidallah,0,1,0.0,0.373647786137378
Gloria Steinem,0,1,0.0,0.373647786137378
Americans for Responsible Solutions,1,3,0.3333333333333333,0.4005608947136531
Reza Aslan,0,1,0.0,0.373647786137378
Georgians Together,1,2,0.5,0.4483055949593076
William Benson Huber,1,1,1.0,0.5089723573851558
Gwen Graham,0,1,0.0,0.373647786137378
Jane Harman,1,1,1.0,0.5089723573851558
Emma Watson,0,1,0.0,0.373647786137378
LZ Granderson,0,1,0.0,0.373647786137378
Dan Sullivan,4,5,0.8,0.5936203783771586
Ralph  Peters,1,1,1.0,0.5089723573851558
Bill Cassidy,2,2,1.0,0.5675002065046645
Jay Wiley,0,1,0.0,0.373647786137378
Ryan Lizza,0,1,0.0,0.373647786137378
Jeff Amason,0,1,0.0,0.373647786137378
Mika Brzezinski,1,1,1.0,0.5089723573851558
Media Matters,0,1,0.0,0.373647786137378
Julie  Pace,0,1,0.0,0.373647786137378
James Brown,0,1,0.0,0.373647786137378
Joe Garcia,2,2,1.0,0.5675002065046645
Rhue Reis,1,1,1.0,0.5089723573851558
Connie Stokes,0,1,0.0,0.373647786137378
Mike Wise,0,1,0.0,0.373647786137378
Michael Hayden,0,1,0.0,0.373647786137378
Robert Sarvis,0,2,0.0,0.3291109834139506
Shemia Fagan,1,1,1.0,0.5089723573851558
Maria Cardona,0,1,0.0,0.373647786137378
Ending Spending Action Fund,4,6,0.6666666666666666,0.5457077408457598
Henry Kissinger,1,1,1.0,0.5089723573851558
Mike Collier,1,2,0.5,0.4483055949593076
The Other 98%,0,1,0.0,0.373647786137378
Mark Begich,1,3,0.3333333333333333,0.4005608947136531
Jody Hice,1,1,1.0,0.5089723573851558
Burger King,0,1,0.0,0.373647786137378
Drug Free America,1,1,1.0,0.5089723573851558
NextGen Climate,0,3,0.0,0.29406055034478956
Mark Pryor,2,3,0.6666666666666666,0.5070612390825165
Clay Pell,0,3,0.0,0.29406055034478956
Truth in Accounting,1,1,1.0,0.5089723573851558
Marc Lamont Hill,1,1,1.0,0.5089723573851558
Cornel West,0,1,0.0,0.373647786137378
Martha Raddatz,0,1,0.0,0.373647786137378
Anthony Johnson,0,1,0.0,0.373647786137378
Henry Cuellar,1,2,0.5,0.4483055949593076
Michael Medved,0,1,0.0,0.373647786137378
Heineken,0,1,0.0,0.373647786137378
John Padgett,0,1,0.0,0.373647786137378
Martha Robertson,0,1,0.0,0.373647786137378
Jay Nixon,1,2,0.5,0.4483055949593076
Andrea Mitchell,0,2,0.0,0.3291109834139506
Freedom Partners,2,2,1.0,0.5675002065046645
Gary Lambert,1,1,1.0,0.5089723573851558
Joe Miller,1,1,1.0,0.5089723573851558
Protect Oregon Driver Licenses,1,1,1.0,0.5089723573851558
Moms Rising,1,1,1.0,0.5089723573851558
LIBRE Initiative,0,1,0.0,0.373647786137378
Mike Hymes,1,1,1.0,0.5089723573851558
Mark Emmert,0,1,0.0,0.373647786137378
Duey Stroebel,0,1,0.0,0.373647786137378
Cormick Lynch,0,1,0.0,0.373647786137378
"Juan ""Chuy"" Hinojosa",0,1,0.0,0.373647786137378
Joy Reid,1,1,1.0,0.5089723573851558
D’Banj,1,1,1.0,0.5089723573851558
Shelley Moore Capito,2,2,1.0,0.5675002065046645
Eugene Sepulveda,1,1,1.0,0.5089723573851558
Ralph Mollis,1,1,1.0,0.5089723573851558
James Woods,1,1,1.0,0.5089723573851558
Lynn Jenkins,0,1,0.0,0.373647786137378
Henry Cisneros,0,1,0.0,0.373647786137378
Don't Let Florida Go To Pot,0,3,0.0,0.29406055034478956
Oxfam Ireland,1,1,1.0,0.5089723573851558
Katie Pavlich,1,1,1.0,0.5089723573851558
Marilinda Garcia,1,2,0.5,0.4483055949593076
Seth Magaziner,0,2,0.0,0.3291109834139506
Lenar  Whitney,1,1,1.0,0.5089723573851558
GeorgiaCarry.org,1,1,1.0,0.5089723573851558
Jake Tapper,0,2,0.0,0.3291109834139506
Ed MacDougall,1,1,1.0,0.5089723573851558
David Alameel,2,3,0.6666666666666666,0.5070612390825165
Concerned Veterans for America,1,2,0.5,0.4483055949593076
Peter Lavelle,1,1,1.0,0.5089723573851558
Bryan Fischer,2,2,1.0,0.5675002065046645
Chris Moews,1,1,1.0,0.5089723573851558
Rob  Astorino,1,1,1.0,0.5089723573851558
Jamie Weinstein,0,1,0.0,0.373647786137378
Brookhaven,0,1,0.0,0.373647786137378
Ruth Marcus,0,1,0.0,0.373647786137378
Joe  Leibham,1,1,1.0,0.5089723573851558
Deirdre Imus,1,1,1.0,0.5089723573851558
Rula Jebreal,0,2,0.0,0.3291109834139506
Jon Richards,1,1,1.0,0.5089723573851558
Nan Rich,1,5,0.2,0.33022313872755077
Pat Buchanan,0,1,0.0,0.373647786137378
Ismael Ozanne,0,1,0.0,0.373647786137378
Fresh Start PA,0,1,0.0,0.373647786137378
New Approach Oregon,2,2,1.0,0.5675002065046645
Kate  Obenshain,1,1,1.0,0.5089723573851558
Mark  O'Mara,0,1,0.0,0.373647786137378
Stu Burguiere,0,1,0.0,0.373647786137378
Brett Smiley,0,2,0.0,0.3291109834139506
Jeff Mann,0,1,0.0,0.373647786137378
Susan Happ,0,1,0.0,0.373647786137378
Roberto Alonzo,1,1,1.0,0.5089723573851558
Jason Riley,0,1,0.0,0.373647786137378
Michael Eric Dyson,1,2,0.5,0.4483055949593076
Donna Edwards,1,1,1.0,0.5089723573851558
Mark Sickles,1,1,1.0,0.5089723573851558
Beto O'Rourke,0,1,0.0,0.373647786137378
Gary George,0,1,0.0,0.373647786137378
Monica Wehby,3,4,0.75,0.5545064550353569
Kendall Jones,1,1,1.0,0.5089723573851558
Kirk Cox,0,1,0.0,0.373647786137378
Jeff Flake,1,1,1.0,0.5089723573851558
Peter Beinart,0,1,0.0,0.373647786137378
Donny Deutsch,0,1,0.0,0.373647786137378
Justin Amash,1,1,1.0,0.5089723573851558
Joe Zepecki,1,1,1.0,0.5089723573851558
Ruth Bader Ginsburg,0,1,0.0,0.373647786137378
Matt  McGrath,1,1,1.0,0.5089723573851558
Vicky Hartzler,0,1,0.0,0.373647786137378
John Chisholm,0,1,0.0,0.373647786137378
Progressive Choice Florida,1,2,0.5,0.4483055949593076
James Buchal,1,1,1.0,0.5089723573851558
Dave Marsden,0,1,0.0,0.373647786137378
Washington Examiner,0,1,0.0,0.373647786137378
Jim Rubens,2,3,0.6666666666666666,0.5070612390825165
Georgia Restaurant Association,0,1,0.0,0.373647786137378
Austin Water Utility,0,1,0.0,0.373647786137378
Al Jazeera America,1,1,1.0,0.5089723573851558
Texas Future,0,1,0.0,0.373647786137378
Erin Lynch,1,1,1.0,0.5089723573851558
Jeanine  Pirro,1,1,1.0,0.5089723573851558
Oregon Department of Agriculture,0,1,0.0,0.373647786137378
Put Alaska First PAC,0,1,0.0,0.373647786137378
Ken Paxton,1,3,0.3333333333333333,0.4005608947136531
Americans for Safe Access,1,1,1.0,0.5089723573851558
Charles Krauthammer,1,3,0.3333333333333333,0.4005608947136531
Mike Hashimoto,0,1,0.0,0.373647786137378
Pete Hegseth,1,1,1.0,0.5089723573851558
Jeremy Schaap,1,1,1.0,0.5089723573851558
Peter Shumlin,0,1,0.0,0.373647786137378
Valarie Wilson,0,1,0.0,0.373647786137378
Major Garrett,0,1,0.0,0.373647786137378
Larry Pratt,1,2,0.5,0.4483055949593076
Miami Seaport Alliance,1,2,0.5,0.4483055949593076
Russ Fulcher,1,1,1.0,0.5089723573851558
Campaign for Liberty,1,1,1.0,0.5089723573851558
Robert Malin,1,1,1.0,0.5089723573851558
John Stone,0,1,0.0,0.373647786137378
Ronan Farrow,1,1,1.0,0.5089723573851558
Kyle Williams,1,1,1.0,0.5089723573851558
John  Garamendi,0,1,0.0,0.373647786137378
Matt Caldwell,0,1,0.0,0.373647786137378
Thomas Garrett Jr.,2,2,1.0,0.5675002065046645
Deborah Kafoury,0,1,0.0,0.373647786137378
Dan Kaufman,0,2,0.0,0.3291109834139506
Van Jones,1,5,0.2,0.33022313872755077
Madison Action Fund,1,1,1.0,0.5089723573851558
Defending Main Street,1,1,1.0,0.5089723573851558
Wayne Rogers,1,1,1.0,0.5089723573851558
Kareem  Abdul-Jabbar,1,1,1.0,0.5089723573851558
Tom  Corbett,1,1,1.0,0.5089723573851558
Robert Walsh,1,1,1.0,0.5089723573851558
Wilton Gregory,0,1,0.0,0.373647786137378
Kelli Stargel,2,2,1.0,0.5675002065046645
Brian Wilson,1,1,1.0,0.5089723573851558
Friends of Greenlight,1,1,1.0,0.5089723573851558
The David Perdue Files,1,1,1.0,0.5089723573851558
Drudge Report,2,2,1.0,0.5675002065046645
Annette Taddeo,0,1,0.0,0.373647786137378
Alicia Menendez,0,1,0.0,0.373647786137378
Neera Tanden,0,2,0.0,0.3291109834139506
Young Conservatives of Texas,1,1,1.0,0.5089723573851558
MSNBC,1,1,1.0,0.5089723573851558
Mike McFadden,1,1,1.0,0.5089723573851558
Bob Cole,0,1,0.0,0.373647786137378
Ralph Reed,2,3,0.6666666666666666,0.5070612390825165
Todd Starnes,1,1,1.0,0.5089723573851558
Broward County Police Benevolent Association,0,1,0.0,0.373647786137378
Michael Solomon,1,1,1.0,0.5089723573851558
Gary Peters,0,1,0.0,0.373647786137378
Nia-Malika Henderson,1,1,1.0,0.5089723573851558
